Episode,Total_Timesteps,Reward
94,6693,-13.224574089050293
95,6843,-14.085216522216797
96,6993,-11.023362159729004
97,7015,-15.242201805114746
98,7062,-25.40960121154785
99,7212,-15.086644172668457
100,7225,29.167110443115234
101,7290,25.78940200805664
102,7317,-13.82640552520752
103,7402,-22.186344146728516
104,7475,-26.65927505493164
105,7525,-15.533974647521973
106,7675,-11.766892433166504
107,7706,-16.65968132019043
108,7742,-20.595001220703125
109,7785,-17.56110954284668
110,7807,-15.793806076049805
111,7839,-20.53343391418457
112,7941,-19.205669403076172
113,7974,-19.162715911865234
114,8124,-15.0343656539917
115,8142,-13.475296974182129
116,8146,29.76227378845215
117,8185,-14.667753219604492
118,8189,29.777021408081055
119,8204,-3.4681220054626465
120,8234,-19.33890151977539
121,8239,29.70567512512207
122,8333,-25.73621940612793
123,8355,-16.982322692871094
124,8421,25.269256591796875
125,8478,-19.149539947509766
126,8502,-16.223962783813477
127,8560,25.204103469848633
128,8581,-17.10630989074707
129,8731,-10.672085762023926
130,8758,-18.646949768066406
131,8809,-19.991241455078125
132,8959,-13.363418579101562
133,8960,29.945079803466797
134,8996,-19.15346908569336
135,9013,-13.916458129882812
136,9043,-15.903318405151367
137,9193,-9.257270812988281
138,9213,-14.48647689819336
139,9262,-19.47603988647461
140,9287,-13.927921295166016
141,9437,-9.351529121398926
142,9587,-11.488798141479492
143,9661,-18.3172607421875
144,9694,-17.606386184692383
145,9741,-17.704669952392578
146,9891,-11.235474586486816
147,9923,-15.451054573059082
148,9954,-14.646453857421875
149,10104,-12.051065444946289
150,10132,-16.321502685546875
151,10156,-15.523563385009766
152,10259,21.88031005859375
153,10409,-12.742274284362793
154,10559,-17.753643035888672
155,10581,-14.210480690002441
156,10615,-16.09602928161621
157,10765,-12.520578384399414
158,10791,-13.876494407653809
159,10809,-14.40536117553711
160,10822,-13.958791732788086
161,10859,-17.570728302001953
162,11009,-10.179913520812988
163,11051,-21.045440673828125
164,11100,26.130773544311523
165,11250,-15.286996841430664
166,11297,27.056135177612305
167,11320,-16.673816680908203
168,11344,-13.811168670654297
169,11494,-11.363321304321289
170,11644,-10.7441987991333
171,11647,29.827287673950195
172,11797,-11.128469467163086
173,11806,29.494802474975586
174,11956,-11.983561515808105
175,11980,-16.748638153076172
176,12130,-13.146696090698242
177,12153,-14.037251472473145
178,12228,-16.247013092041016
179,12249,-15.060600280761719
180,12270,-13.636609077453613
181,12271,29.947467803955078
182,12420,18.86772346496582
183,12445,-13.928953170776367
184,12554,22.997509002685547
185,12704,-10.80138111114502
186,12719,-13.355871200561523
187,12744,28.485193252563477
188,12782,-22.31316375732422
189,12809,-15.439023971557617
190,12959,-11.20620059967041
191,12985,-18.61539077758789
192,13135,-12.759114265441895
193,13285,-10.633150100708008
194,13435,-10.396933555603027
195,13467,-16.18120002746582
196,13617,-14.120720863342285
197,13694,24.57128143310547
198,13844,-10.093384742736816
199,13957,21.7950439453125
200,14107,-11.750280380249023
201,14257,-15.81806755065918
202,14281,-14.936505317687988
203,14302,-13.955041885375977
204,14316,29.128694534301758
205,14339,-13.902409553527832
206,14489,-14.639182090759277
207,14639,-10.84104061126709
208,14659,-15.280935287475586
209,14738,24.3644962310791
210,14772,27.387073516845703
211,14796,-13.224873542785645
212,14836,-19.960145950317383
213,14986,-10.915881156921387
214,15041,-26.691253662109375
215,15191,-10.735574722290039
216,15331,-24.041854858398438
217,15481,-11.833629608154297
218,15504,-14.364494323730469
219,15573,24.98417091369629
220,15588,-13.372329711914062
221,15738,-13.372757911682129
222,15888,-14.362480163574219
223,16038,-11.622618675231934
224,16188,-12.013472557067871
225,16338,-10.142985343933105
226,16361,28.26186752319336
227,16432,24.05329132080078
228,16433,29.94460105895996
229,16487,26.59239959716797
230,16637,-10.653428077697754
231,16706,-17.713424682617188
232,16856,-9.970527648925781
233,16866,29.37897491455078
234,17016,-11.187438011169434
235,17166,-10.423352241516113
236,17316,-17.19205093383789
237,17392,-15.696351051330566
238,17542,-10.919000625610352
239,17692,-12.16671371459961
240,17710,-14.12009334564209
241,17860,-10.883761405944824
242,18010,-10.33315372467041
243,18057,-19.364103317260742
244,18207,-14.384483337402344
245,18273,25.364892959594727
246,18423,-11.21938705444336
247,18573,-12.653609275817871
248,18723,-12.07850456237793
249,18873,-9.970174789428711
250,19023,-9.560615539550781
251,19039,-15.0062894821167
252,19041,29.893632888793945
253,19051,29.37096405029297
254,19201,-12.885281562805176
255,19299,22.53594398498535
256,19321,-17.314559936523438
257,19334,28.865367889404297
258,19371,27.780290603637695
259,19521,-11.424962043762207
260,19671,-10.107696533203125
261,19683,-12.899799346923828
262,19833,-10.183865547180176
263,19983,-9.752725601196289
264,20133,-10.416722297668457
265,20283,-10.502842903137207
266,20433,-11.59932804107666
267,20583,-11.690200805664062
268,20647,25.647722244262695
269,20797,-12.191681861877441
270,20846,26.1846981048584
271,20859,-14.24761962890625
272,20870,29.4146785736084
273,21020,-10.378847122192383
274,21170,-9.592934608459473
275,21320,-11.316693305969238
276,21470,-9.827351570129395
277,21582,-19.20209503173828
278,21732,-9.76326847076416
279,21882,-9.317216873168945
280,22032,-9.821211814880371
281,22044,29.169654846191406
282,22093,26.102760314941406
283,22113,-16.224729537963867
284,22263,-10.09022045135498
285,22340,24.83415985107422
286,22352,-12.841076850891113
287,22438,-17.394376754760742
288,22455,-14.428821563720703
289,22605,-9.139165878295898
290,22617,-13.270648956298828
291,22717,23.467933654785156
292,22864,-20.457111358642578
293,23014,-8.796771049499512
294,23100,22.838895797729492
295,23186,23.904905319213867
296,23336,-10.449711799621582
297,23349,-13.746138572692871
298,23365,-13.548308372497559
299,23497,21.504438400268555
300,23647,-13.065570831298828
301,23797,-10.230938911437988
302,23947,-9.179737091064453
303,24097,-9.955690383911133
304,24247,-13.605368614196777
305,24397,-10.089316368103027
306,24494,23.858551025390625
307,24644,-9.844599723815918
308,24794,-13.090829849243164
309,24944,-10.154592514038086
310,25079,20.498476028442383
311,25229,-10.386735916137695
312,25379,-11.73771858215332
313,25529,-9.563536643981934
314,25679,-10.934741020202637
315,25717,27.524045944213867
316,25775,26.035696029663086
317,25925,-11.790027618408203
318,26027,22.53811264038086
319,26177,-11.175859451293945
320,26327,-11.026190757751465
321,26477,-11.015242576599121
322,26627,-12.361085891723633
323,26777,-10.680928230285645
324,26927,-11.084049224853516
325,27015,23.966201782226562
326,27165,-11.289058685302734
327,27315,-9.82644271850586
328,27402,24.159727096557617
329,27552,-11.664945602416992
330,27572,28.60228729248047
331,27667,23.899513244628906
332,27817,-9.013143539428711
333,27832,-13.218164443969727
334,27982,-10.197831153869629
335,28004,-14.833115577697754
336,28154,-10.117846488952637
337,28304,-10.976675987243652
338,28321,28.859825134277344
339,28471,-13.341780662536621
340,28621,-12.52798843383789
341,28771,-11.066630363464355
342,28794,-15.209283828735352
343,28944,-12.086661338806152
344,28971,-15.52889633178711
345,29121,-10.979706764221191
346,29246,-20.12523078918457
347,29267,-15.009899139404297
348,29328,26.234636306762695
349,29478,-10.72512435913086
350,29490,-13.306066513061523
351,29640,-10.118842124938965
352,29790,-9.46777057647705
353,29940,-10.98676872253418
354,30055,22.597990036010742
355,30075,-13.926197052001953
356,30225,-9.519455909729004
357,30375,-10.536691665649414
358,30525,-10.622756004333496
359,30675,-9.80636978149414
360,30679,29.76646614074707
361,30829,-10.377188682556152
362,30979,-9.773576736450195
363,30993,-13.097200393676758
364,30995,29.877487182617188
365,31145,-9.92469310760498
366,31295,-10.15288257598877
367,31445,-9.146886825561523
368,31595,-10.536126136779785
369,31745,-9.722044944763184
370,31895,-11.469337463378906
371,32045,21.024093627929688
372,32105,-15.220016479492188
373,32255,-10.004653930664062
374,32405,-13.421993255615234
375,32555,-10.671870231628418
376,32577,-15.955293655395508
377,32727,-9.7568998336792
378,32877,-9.665182113647461
379,32885,29.520824432373047
380,32958,24.90106964111328
381,33108,-9.578558921813965
382,33207,23.52102279663086
383,33349,21.45523452758789
384,33372,-15.482963562011719
385,33408,27.655879974365234
386,33558,-11.158614158630371
387,33708,-9.84280776977539
388,33715,29.562419891357422
389,33865,-10.794760704040527
390,34015,-10.04224681854248
391,34165,-10.774208068847656
392,34315,-10.73421573638916
393,34329,28.632158279418945
394,34369,27.14907455444336
395,34436,25.611141204833984
396,34586,-10.201593399047852
397,34736,-9.566048622131348
398,34886,-10.481704711914062
399,35036,-10.445226669311523
400,35058,-15.029467582702637
401,35208,-11.624479293823242
402,35358,-9.925620079040527
403,35399,27.128482818603516
404,35549,-9.56845474243164
405,35699,-12.881818771362305
406,35849,-10.505906105041504
407,35999,-11.917338371276855
408,36149,-12.669119834899902
409,36151,29.893287658691406
410,36301,-11.791099548339844
411,36451,-10.370412826538086
412,36601,-10.166948318481445
413,36751,-10.082926750183105
414,36901,-9.701327323913574
415,36919,-15.525555610656738
416,37018,-19.418277740478516
417,37019,29.940732955932617
418,37169,-10.267895698547363
419,37319,-10.292320251464844
420,37409,24.54484748840332
421,37559,-9.441006660461426
422,37709,-9.98446273803711
423,37752,27.109134674072266
424,37902,-10.274733543395996
425,38003,23.660322189331055
426,38016,-13.57457160949707
427,38166,-9.617081642150879
428,38192,-14.32356071472168
429,38205,-12.607438087463379
430,38355,-10.853372573852539
431,38382,28.00365447998047
432,38532,-9.235126495361328
433,38576,27.013103485107422
434,38594,28.504323959350586
435,38605,29.272998809814453
436,38671,25.816591262817383
437,38686,-14.075258255004883
438,38745,25.91611099243164
439,38759,29.08173942565918
440,38778,-14.047597885131836
441,38798,28.396005630493164
442,38852,26.61086654663086
443,39002,-9.240220069885254
444,39023,-14.581743240356445
445,39063,27.22536849975586
446,39213,-10.752449989318848
447,39363,-9.597502708435059
448,39425,25.761978149414062
449,39575,-10.619586944580078
450,39619,26.811031341552734
451,39769,-10.982084274291992
452,39773,29.745925903320312
453,39827,26.60004997253418
454,39936,22.850502014160156
455,39970,27.72891616821289
456,40075,23.26003646850586
457,40225,-13.787939071655273
458,40248,-14.762578964233398
459,40398,-10.07839584350586
460,40419,-15.314733505249023
461,40507,24.737232208251953
462,40657,-11.232230186462402
463,40677,28.773073196411133
464,40827,-9.79218578338623
465,40977,-10.157576560974121
466,41127,-9.463732719421387
467,41277,-12.771047592163086
468,41343,25.60456657409668
469,41493,-9.879327774047852
470,41509,-14.476247787475586
471,41535,28.321903228759766
472,41685,-9.906288146972656
473,41835,-10.957974433898926
474,41853,28.868322372436523
475,41864,29.109851837158203
476,41970,22.96893310546875
477,42092,22.458749771118164
478,42093,29.946102142333984
479,42116,28.606021881103516
480,42144,27.93305206298828
481,42294,-11.212565422058105
482,42444,-10.174915313720703
483,42594,-11.656502723693848
484,42744,-10.402107238769531
485,42894,-9.568842887878418
486,43044,-9.026702880859375
487,43194,-10.85527229309082
488,43293,23.019906997680664
489,43320,28.062856674194336
490,43343,28.275161743164062
491,43355,-13.162626266479492
492,43367,29.312883377075195
493,43383,28.738893508911133
494,43533,-10.129142761230469
495,43683,-9.681035995483398
496,43709,28.26790428161621
497,43838,22.668384552001953
498,43988,-10.137527465820312
499,44007,28.653057098388672
500,44157,-9.503196716308594
